post_timestamp,post_title,post_content
2024-11-23 15:47:22,똑같이 차 박살내도 쿨하게 300억 꽂아주는 체코>>좆카콜라,대 체 황ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 15:47:25,예아레쓰고베이비 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 15:47:25,윾키 라디오 씨부럴 ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:47:26,대노다 ㅋㅋㅋㅋㅋ,
2024-11-23 15:47:27,홈타운 어프콜스 맨ㅋㅋ,ㅋ
2024-11-23 15:47:29,금지어 다 하네ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-23 15:47:29,대노다ㅋㅋㅋㅋ,- dc official App
2024-11-23 15:47:29,대노다 ㅋㅋ,옙 베이비 ㅋㅋ
2024-11-23 15:47:29,자자 드가자 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:47:30,대 노 다,
2024-11-23 15:47:31,홈타운맨ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-23 15:47:32,그랑프리 2개에서 3대 박살내는건 씹 ㅋㅋ,레전드노 ㅋㅋ
2024-11-23 15:47:32,레드 개꿀~,ㅋㅋ
2024-11-23 15:47:34,홈타운 베이비 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:47:34,저새끼유해진거뭐노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:47:35,윾쾌 츠노다 ㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-11-23 15:47:36,츠노다 대 유쾌마운틴 ㅋㅋㅋㅋ,레츠고 베이비!
2024-11-23 15:47:37,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:47:38,사고 혼자 박은거임?,못봤어
2024-11-23 15:47:40,홈타운오브콜스 ㅇㅈㄹㅋㅋ,ㅋㅋㅋㅋㅋ
2024-11-23 15:47:40,레츠고베이비커몬 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-11-23 15:47:42,ㅋㅋㅋㅋㅋㅌㅌㅋ,
2024-11-23 15:47:45,너 수상해 ㅋㅋ,ㅋㅋ
2024-11-23 15:47:56,현재.... 조용하게 잘 타고있는 새끼.....,대 노 다
2024-11-23 15:47:59,캐스터도 잡혔노 ㅋㅋㅋ,
2024-11-23 15:48:00,아시아의 자존심 ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:48:02,안캐도 잡혔노 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇ
2024-11-23 15:48:06,"""그래, 바로 그렇게 하는거다.""",계속 그렇게 하면 돼
2024-11-23 15:48:10,안캐도 잡혔노 ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:48:12,저우관유도 안잡히는뎈ㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋ
- dc official App"
2024-11-23 15:48:14,안캐는 왜 공항에서 걸렸노 ㅋㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 15:48:17,귀여운새끼 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-11-23 15:48:22,아오 우리 츠노다가 키만 더컸어도 시발 ㅠㅠㅠ,ㅠㅠㅠ
2024-11-23 15:48:22,안캐는 왜잡힘 ㅋㅋㅋㅋ,
2024-11-23 15:48:24,똥양인이 죄지....,십색기들 ㅋㅋㅋㅋㅋㅋ
2024-11-23 15:48:24,아시아인 차별 헉,
2024-11-23 15:48:32,옷을 어케 입었길래 잡히노 ㅋㅋ,ㅋㅋ
2024-11-23 15:48:34,안캐는 왜잡힌거노 ㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 15:48:35,똥양인 차별 헉,ㄴ
2024-11-23 15:48:37,마샬 누나 이쁘면 개추 ㅋㅋ,
2024-11-23 15:48:38,근데 저거 진지 빨면 인종차별 아니냐?,양키들이 더 족같이 입으면 족같이 입지
2024-11-23 15:48:39,안캐랑 츠노다랑 같은 클라스였네,대 황 안 캐
2024-11-23 15:48:42,내년부턴 미국갈때 정장입어라ㅋㅋㅋㅋ,
2024-11-23 15:48:43,귀엽노 ㅋㅋㅋ,"ㅋㅋ
- dc official App"
2024-11-23 15:48:44,역시큰일은여자가하노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,눈나ㄷㄷㄷㄷㄷ
2024-11-23 15:48:44,마샬눈나 오...,- dc official App
2024-11-23 15:48:49,딜레이 되는 김에 썰 좀 풀어주지 ㅋㅋㅋ,
2024-11-23 15:48:51,라스베가스마샬뉸나!!,
2024-11-23 15:48:56,바퀴 덜렁덜렁 개웃기네 ㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-23 15:49:02,플로어 작살난거 같은데,"내일 레이스 나올 수 있나
- dc official App"
2024-11-23 15:49:13,케로 ㅜㅜ 혼자 안가봤어ㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App"
2024-11-23 15:49:14,마이프로틴 바이럴 ㅋㅋㅋㅋ,광고효과 $$$
2024-11-23 15:49:19,???: Why you are so fast?,- dc official App
2024-11-23 15:49:28,니가 f1드라이버면 나는 nba선수다 새키야ㅋㅇㅋ,어어...진짜야?
2024-11-23 15:49:36,하얀 사전트 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-23 15:49:44,마샬 캡쳐딴놈 없냐?,"갤 보느라 못봄
- dc official App"
2024-11-23 15:49:52,똥양인이 어떻게 F1 드라이버를 해?,ㅋㅋㅋㅋㅋㅋ
2024-11-23 15:49:55,쿠팡의 저주 www,ㅋㅋㅋㅋ
2024-11-23 15:49:56,소신) 차만 깨먹는 사전트 콜라보다,돈 주는 고티피가 낫다고 봄
2024-11-23 15:49:59,바퀴 대롱대롱 움짤 ㅇㅇㅇgif,ㅇㅇ
2024-11-23 15:50:01,윌리 미캐닉 대 환 호,ㅋㅋ
2024-11-23 15:50:02,눈을 안뜨고 걸어다니는데 잡을만 하지 ㅋㅋ,아 ㅋㅋ
2024-11-23 15:50:04,What’s your job?,"Driver F1
- dc official App"
2024-11-23 15:50:08,윌 메카닉은 ㄹㅇ 개불쌍하다,좆소라 월급도 팀들중에 제일 적은 편일텐데 ㅋㅋㅋㅋ
2024-11-23 15:50:07,마샬누나 인스타 주소 빨리,아..... 이제 괜찮아졌음
2024-11-23 15:50:07,귀엽노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:50:19,와 이번 윌 공식영상 봤는데 메케닉들 진짜 오열하겠는데,"이번 브라질에서 차 날려먹은거
레이스위크 끝나고 윌리엄스 본사에서 메케닉들 야근 때리면서
또 하필 돈도 없어서 박살난 부품들 주섬주섬 주워다가 어떻게든 최대한 살리는 영상 봤는데
그렇게 영혼을 갈아넣어서 고친차 바로 원상복구 개박살행 ㅋㅋ
- dc official App"
2024-11-23 15:50:21,마샬누나 리플은 왜 따주노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:50:22,케로햄 스윗한남 멘트 뭐노 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 15:50:28,개작살났네 ㅋㅋㅋ,딸랑 딸랑
2024-11-23 15:50:31,마샬누나 해리스닮음...,ㄹㅇ로
2024-11-23 15:50:34,체황 고향 정겨운 향기 ㅋㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App"
2024-11-23 15:50:35,카메라 존나 웃기네 ㅋㅋㅋ,"쾅하고 구도 바로 바뀌는거 ㅋㅋ
- dc official App"
2024-11-23 15:50:42,체코랑 핀토만? 어? 혹시 둘다 마리화나 중독되서?,그래서 맛탱이가 갔나?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-23 15:50:44,안캐 자수 ㄷㄷㄷ,
2024-11-23 15:50:50,지금켰는데 인생몇퍼손해냐?,ㅅㅂ 윌리엄스차는 왜또 실려가고있노
2024-11-23 15:50:51,안캐) 대마초 펴봤다,다소 의역
2024-11-23 15:50:58,지금 라스베가스 기온이 9도밖에안되네 ㅋㅋㅋㅋㅋ,- dc official App
2024-11-23 15:51:00,안캐 기습 자수 ㅋㅋ,
2024-11-23 15:51:01,다소의역)안캐 대마에 취했다,
2024-11-23 15:51:05,어라 재수사형 그걸 어떻게 아시나요,"ㅋㅋㅋ
- dc official App"
2024-11-23 15:51:13,직역) 안캐 국내 대마초 합법화 발언,
2024-11-23 15:51:17,F1 눈나 캡춰 ㅇㅇㅇjpg,ㅇㅇ
2024-11-23 15:51:18,대마얘기나오니까갑자기분위기싸해졌노ㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:51:16,마샬 누나 캡쳐본,내 방에 데브리도 주워가
2024-11-23 15:51:20,기습 자수 후 정적 ㅋㅋㅋㅋㅋㅋㅋ 뇌정지 ㅋㅋㅋ,ㅋㅋㅋ씹
2024-11-23 15:51:20,작년 쿠팡플레이 베가스 현장 중계했었음?,ㅈㄱㄴ
2024-11-23 15:51:20,저거 차 멀쩡한 부위 있음?,"프론트윙 리어윙 서스펜션 사이드팟 새시 플루어 기어박스 엔진
다 박살 아님?"
2024-11-23 15:51:21,에브뤼바디 완츠 투 룰 더 월드~~,~
2024-11-23 15:51:24,마리화나 간접흡연으로도 잡혀갈수있나?,"갑자기 궁금하네 ㅋㅋㅋㅋㅋㅋ
검출되려나"
2024-11-23 15:51:26,쓸데없는 소리했다고 한소리 들었나보네 ㅋㅋㅋㅋ,ㅋㅌㅋㅋ
2024-11-23 15:51:29,부럽습니다 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:51:38,ㅋㅋㅋ 마리화나 이야기하지마라 나왓니보네,"바르 침묵
- dc official App"
2024-11-23 15:51:42,LEC VS SAI 데이터 비교 르끌 서스 단단하게 쓰나보네,"스로틀 흔들린거 보고 그런거 ㅇㅇ
- dc official App"
2024-11-23 15:51:45,갑자기 오디오가 비었엌,ㅋㅋㅋ
2024-11-23 15:51:55,순간 정적흐른거 스태프가 대마얘기 하지말라고했나 ㅋㅋ,급 한 5초 정적흐른거 개웃기네
2024-11-23 15:51:57,해밀턴이 지금 빠른 이유,홈타운 스피릿
2024-11-23 15:52:01,순간 정적ㅎㅎㅎ,쿠사리 먹은듯
2024-11-23 15:52:18,pd가 x표 만든듯 ㅋㅋㅋ,
2024-11-23 15:52:21,안캐 계속 자랑중 ㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-11-23 15:52:37,케로) 담배랑 마리화나 냄새만 좀 다르더라,피웠다고는 안함
2024-11-23 15:52:37,벨라지오 분수쇼 유명....,- dc official App
2024-11-23 15:52:46,두바이분수쇼 보고왔더니,저 분수 좀 심심한데 흠...
2024-11-23 15:52:47,대마얘기에 pd게이 호다닥 스튜디오에 레드플랙 발령ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-11-23 15:52:53,ㅅㅂ 안캐 개새끼 존나부럽네,"프랙티스 세션도 무급중계해라
- dc official App"
2024-11-23 15:52:56,펠라치오 분수쇼 ㄷㄷㄷ,
2024-11-23 15:53:11,저거 서스펜션 덜렁거리는 거 무슨 기술같은 거임?,기술 이름이 뭐임?
2024-11-23 15:54:04,pd 혼신의 레드플랙 흔들기 ㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-11-23 15:54:15,오늘도 윾키 눈동자 열일하노,
2024-11-23 15:54:22,쿠플 캐스터 체코 폴없다니까 왜 웃는거죠?,ㅡㅡ?
2024-11-23 15:54:26,디시 고닉 노리스 팝니다,노리스 월챔이랑 교환 받습니다
2024-11-23 15:54:34,츠노다 눈 ㄹㅇ 완전 초롱초롱하네,ㄹㅇ 부비부비 마려움
2024-11-23 15:54:37,쿠플 F1 계약 26년까지던가,지금 분위기면 재계약 할거같지?
2024-11-23 15:54:40,방금 왔는데 체코 탈락임?,Q3 못감?
2024-11-23 15:54:47,체코얘기 나올때마다 웃는거봐라 ㅋㅋㅋㅋ,
2024-11-23 15:54:47,아으 추워보이네,"난 방구석 이불속 존나따뜻한데
- dc official App"
2024-11-23 15:55:05,아 미친 이제 라스베가스 하면,"펠라치오 분수쇼
이거만 생각날듯 ㅋㅋ"
2024-11-23 15:55:25,오늘 날씨면 콕핏은 좀 쾌적하려나?,덜덥나?
2024-11-23 15:55:30,저게 어떻게 레이스카임,고철상에 팔아야겠는데
2024-11-23 15:55:32,츠노다 눈 왜 안뜨고 다니냐는 나쁜말은 ㄴㄴㄴㄴㄴㄴㄴ,ㅋㅋㅋ
2024-11-23 15:55:44,지금 Q3 간게 누구더라,페맥메에 몽골은 갔고
2024-11-23 15:55:57,"펠라치오 분수쇼, 마리화나 합법화","또 뭐가 나올까
- dc official App"
2024-11-23 15:56:04,근데 모두를 웃음짓게하는 체코... 꼭 빠져야할까요?,제발 계약 연장
2024-11-23 15:56:08,저거 벽 파인거 박아서 그런거임??,ㅈㄴ 세게 박았나보네
2024-11-23 15:56:13,츠노다 팬카페에 올리면 밴먹는짤,"합성 아님
원근법 아님
- dc official App"
2024-11-23 15:56:26,사진찍는거 보험사 직원같노 ㅋㅋㅋㅋ,
2024-11-23 15:56:30,이거 데브리 치운다고 트랙온도 떨어져서 q2보다 기록 느리려나,
2024-11-23 15:56:56,트럭 위에 저거 뭐냐,저게 어케 차임 그냥 걸레짝이네 ㄷㄷ
2024-11-23 15:56:57,pppppppppp,
2024-11-23 15:56:59,q3 진출+차 박살 vs q1 탈락,"어떰?
(콜라는 q3도 못 갔지만)"
2024-11-23 15:57:09,황 리 스 = 세 컨 감 임,ㅋㅋ
2024-11-23 15:57:13,라스베가스 현재 날씨,10도면 뛸만 하지
2024-11-23 15:57:23,새로운 디챔 후보 '콜라핀토',형이야~
2024-11-23 15:57:26,소신) 고티피 윌로 복귀해야,
2024-11-23 15:57:26,"라스 베이거스 GP Q1, Q2 탈락자 목록",- dc official App
2024-11-23 15:57:42,직선구간 꼬라지보면 노리스가 몽골보다 롱런 좋을거같긴한데,어짜피 둘다 우승은 못할듯
2024-11-23 15:57:52,체코보다 안귀엽노,
2024-11-23 15:57:56,스피어 개커엽노 ㅋㅋㅋ,
2024-11-23 15:57:58,스피어 ㅈㄴ 귀엽네ㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 15:58:00,존나귀업네ㅋㅋㅋㅋ,"ㅋㅋ
- dc official App"
2024-11-23 15:58:03,스피어 ㄹㅇ 개졸귀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 15:58:06,와 ㅈㄴ크다 ㅋㅋ,- dc official App
2024-11-23 15:58:06,카스 ㄷㄷㄷ,
2024-11-23 15:58:07,수특 표지마냥 생겼네,ㅇㅇ
2024-11-23 15:58:17,수능특강 닮았노,이거닮음
2024-11-23 15:58:17,체맘 ㅋㅋ,ㅋㅋ
2024-11-23 15:58:19,늦둥이 기원,
2024-11-23 15:58:20,마초 마초맨~,ㅋㅋㅋ
2024-11-23 15:58:29,테오레오 개커플ㄷㄷ,
2024-11-23 15:58:35,저게 3조짜리라는거지? ㅋㅋㅋ,저거 안에 들어갈 수 있음?
2024-11-23 15:58:41,스피어에서 공연하는거 한번 보고 싶은데,저기도 대마냄새 날려나
2024-11-23 15:58:46,공식 할카스 씨발,"공식이 왕점할머니 그랑프리 열게 돼 있냐?
- dc official App"
2024-11-23 15:58:49,맥라렌 팬이 하이네켄 마시네,노줌마인척 하는 몽골견이잔아
2024-11-23 15:58:49,르끌견 르끌견견 ㅋㅋㅋ,
2024-11-23 15:58:50,르끌견견은 머임 ㅋㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 15:58:53,페레즈 저따구로 타는데 팬이 도대체 왜있는겨?,?
2024-11-23 15:58:57,스피어 커엽네... 엪붕이들 같이...,"으흐흐...
왼쪼오오오오옥~!"
2024-11-23 15:58:59,내일 비오냐?,"구름 ㅈㄴ 크게 옆에 있는데
- dc official App"
2024-11-23 15:59:00,르끌견견ㅋㅋㅋㅋㅋ,
2024-11-23 15:59:07,물탕을 버린 흑인,
2024-11-23 15:59:11,스피어 저거 풀 디스플레이임?,유지보수 빡세겠네
2024-11-23 15:59:22,돔구장 스피어 잠실에 만들자,"ㄹㅇ 탐나네
- dc official App"
2024-11-23 15:59:47,스피어 움짤 ㅇㅇㅇgif,ㅇㅇ
2024-11-23 15:59:48,자우버 리버리 은근 괜찮은듯,서킷 분위기에 잘 어올림
2024-11-23 15:59:50,콜라는 출전 가능한가?,불가할 거 같아.
2024-11-23 16:00:05,허구연은 사직 신구장을 스피어로 만들어라,아아악 공습경보
2024-11-23 16:00:11,분탕아니고 궁금해서 그런데,"F1 원래 이정도로 인기 많은 스포츠였음?
지나가다 들렀는데 흥갤 2위네ㅇㅅㅇ 인스타에도 종종 뜨던데 한창 붐인가?
예전에 테레비 채널 막 돌리다가 가끔 나오면 1분정도 보던게 다라서 잘 모름"
2024-11-23 16:00:31,저거 스피어 하남에도 생기는데 하남GP ㄱㄱ,
2024-11-23 16:00:35,저우 Q2간게 보타스가 토우준거였노,"최고의 서포터
- dc official App"
2024-11-23 16:01:04,콜라핀토차 운구되고 있네 ㅋㅋㅋ,사실상 자동차 시체니까 운구가 맞다
2024-11-23 16:01:07,윌팬 피눈물흘리는중,"씨발
- dc official App"
2024-11-23 16:01:08,스피어 U2가 공연한 데구나,아무나 안 받나보네
2024-11-23 16:01:10,시체 배달하네,아
2024-11-23 16:01:22,저거 레이스 전까지 고치기 가능? ㅋㅋ,- dc official App
2024-11-23 16:01:24,드라이버대신 차가 식물인간됨 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ아
2024-11-23 16:01:27,안가려도 될거같은데,안궁 ㅋㅋ
2024-11-23 16:01:33,고로시 퍼레이드,ㅎㅎ존나머네
2024-11-23 16:01:49,샤따내려 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:01:51,점마 바퀴가 왜 가로로 달렸노,- dc official App
2024-11-23 16:02:24,의외) 알핀은 수리비챔에서 꽤 하위권,오콘과 가슬리가 똥차 안박고 몰면 그돈모아서 업글하는 팀임
2024-11-23 16:02:32,먹방 ㅋㅋㅋㅋ,- dc official App
2024-11-23 16:02:44,알바가야되는데 ㅈㅂ 시작좀 ㅠㅠ,- dc official App
2024-11-23 16:02:53,ㄷㄷㄷㄷ 페독카세 ㄷㄷㄷㄷ,베가스는 다르긴하네
2024-11-23 16:02:55,사람이름이 어떻게 일본 편의점 이름 ㅋㅋ,- dc official App
2024-11-23 16:02:59,몰라서 물어보는 글에 비추는 왜 박노,배척 좆되네 ㅋㅋ
2024-11-23 16:03:03,로슨 일진같이 생김,
2024-11-23 16:03:24,지금 콜라 차 바퀴 상태,
2024-11-23 16:03:24,앵 하남에 스피어 만드는거 진짜임?,"레전드레전드
- dc official App"
2024-11-23 16:03:57,하 내일 레이스 못보는거 너무 슬프네,결과 하나도 안보고 바로 쿠팡다시보기한다
2024-11-23 16:04:15,레드불 정상화 됐네,"베르스타펜 7위
츠노다 8위인데
아무튼 레드불 2명 다 Q3 진출한거 보면
레드불 정상화 된듯
- dc official App"
2024-11-23 16:04:23,광고타임 제대로 가지네 ㅋㅋㅋㅋㅋ,광고가 끝도 없노
2024-11-23 16:04:37,저우가 잘생긴 걸로는 포디움 들어가지않냐,저우 팬 아님
2024-11-23 16:05:15,걔가 다코스타였어? ㅅㅂ ㅋㅋㅋ,- dc official App
2024-11-23 16:05:22,RB는 Q1 탈락이네,"츠노다랑 베르스타펜은 무난히 올라와늤는데
- dc official App"
2024-11-23 16:05:24,이력: 만델라 만나봄 뭐임 ㅋㅋ,ㅋㅋㅋ
2024-11-23 16:05:28,옷개기 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:05:32,베어만이 진짜개잘셩겼던데,ㄹㅇ
2024-11-23 16:05:38,탈모,
2024-11-23 16:05:39,딱히 할 이야기가 없으니까 잠수교 쇼런 이야기가 나오네,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 해밀턴 나와서 끊겼네
2024-11-23 16:05:46,흑수저 출신 드라이버,‘흑’수저
2024-11-23 16:05:55,요스 저격임?,
2024-11-23 16:06:01,메르 팬 평균 ㅋㅋㅋ,
2024-11-23 16:06:14,옐로 풀렸노,"금방 시작할듯
- dc official App"
2024-11-23 16:06:15,아 빨리 시작하라고ㅋㅋ,ㅋㅋㅋ
2024-11-23 16:06:19,자켓에 짭f-1 뭐노 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-11-23 16:06:27,이젠 ㄹㅇ 흑수저 드라이버 안나올듯?,가능하긴한거냐
2024-11-23 16:06:28,램지ㅋㅋㅋ,캬
2024-11-23 16:06:30,백수저 요리사 입갤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:06:35,건실한 IT 매니저가 아들 때문에 퇴사하고 쓰리잡을 했으니,
2024-11-23 16:06:37,램지 뭐노 ㅋㅋ,ㅋㅋ
2024-11-23 16:06:44,램지 왔노 ㅋㅋㅋ,
2024-11-23 16:06:54,빨리 시간 띄워,주셈
2024-11-23 16:07:09,안성재는 없냐,싱가폴도 뛰던데 베가스 원정은 외 않갅대??
2024-11-23 16:07:18,고든램지는 요리사로 온거임 아님 셀럽으로 온거임?,패독클럽에 자주 입점했던 거 같은데
2024-11-23 16:07:31,레알 팬ㅋㅋ,ㅋㅋ
2024-11-23 16:07:43,차앞에 세워놓은거 뭐임?,다들 있던데
2024-11-23 16:07:45,기습 라리가 홍보ㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 16:07:47,안캐 라리가 기습홍보 ㅋㅋㅋㅋ,
2024-11-23 16:07:50,기습 라리가 홍보 ㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 16:07:49,안캐 기습 홍보 ㅋㅋㅋㅋ,
2024-11-23 16:07:51,안캐 기습 홍보ㅋㅋ,ww
2024-11-23 16:07:53,어떻게 호텔 이름이 처녀호텍,- dc official App
2024-11-23 16:07:53,기습 라리가 홍보,대 팡
2024-11-23 16:07:54,기습 라리가 홍보 ㅋㅋㅋ,안캐일잘하네 ㅋㅋ
2024-11-23 16:07:55,라리가 기습시워ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-11-23 16:07:56,기습홍보 ㅋㅋㅋ,"스포츠 중계는 쿠팡플레이
- dc official App"
2024-11-23 16:07:58,기습홍보 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-11-23 16:08:00,안캐 기습 라리가 홍보 ㅋㅋㅋㅋ,아 돈벌어야된다고 ㅋㅋ
2024-11-23 16:08:01,JOATAL,좆알
2024-11-23 16:08:01,라리가 틈새 광고 ㅋㅋㅋㅋ,
2024-11-23 16:08:01,안캐 라리가 기습홍보 ㅋㅋ,"지지합니다
- dc official App"
2024-11-23 16:08:03,기습 쿠플 홍보 ㅋㅋㅋ,대마 얘기해서 얼굴굳은 pd 얼굴 활짝
2024-11-23 16:08:04,레드플랙 짦번역)츠노다 입밴당한 이유,"https://www.motorsport.com/f1/news/tsunoda-explains-us-customs-ordeal-after-he-nearly-got-sent-back-home/10674794/
Tsunoda explains US customs ordeal after he ""nearly got sent back home""
Tsunoda explains US customs ordeal after he ""nearly got sent back home""
www.motorsport.com
“아 뭐 잠옷 차림이어서 그랬을 수도 있고…색도 좀..뭐 그랬어요. 거기서 너무 압박을 크게 받아서 한마디도 못했어요. 뭔가 말했다가는 더 큰일날 거 같았거든요. 그래도 잘 지나왔으니 다행이에요!”
“Pyjama”라고 표현한 걸 보면…
츄리닝 걸치고 비행기에서 자서 후줄근한 비주얼+유키식 영어 억양으로 “아니 저 F1 드라이버라고요”하면
입국심사에서 의심할 만도 하지 않았을까?"
2024-11-23 16:08:12,먼 라리가여 세리에나 데려와라 쿠팡아,나 피오렌티나 경기 봐야대
2024-11-23 16:08:40,23시9분 시작,- dc official App
2024-11-23 16:08:59,대슬리 ㅋㅋ,대
2024-11-23 16:09:01,디챔 ㅋㅋㅋㅋㅋㅋ,
2024-11-23 16:09:14,사인지 스피어짤,
2024-11-23 16:09:14,퀄리파잉 시작 순서는 드챔 순서임?,"막스가 계속 먼저 출발하네
- dc official App"
2024-11-23 16:09:15,디챔 입갤 ㅋㅋㅋㅋㅋㅋㅋ,스스로 부순거만 따지는구나 ㅇㅎ..
2024-11-23 16:09:16,블랙시리즈 셒카 오랜만이네,"유일하게 반가운 빨갱이
- dc official App"
2024-11-23 16:09:18,디챔 뒤에서 1위 ㅋㅋㅋ,ㅋㅋㅋ
2024-11-23 16:09:27,신슬리ㅋㅋ,ㄹㅇㅋㅋ
2024-11-23 16:10:00,역시 큰일은 가슬리가 ㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-23 16:10:00,사인츠가 올리를 키운다고?,- dc official App
2024-11-23 16:10:49,왜 중위권은 타이어 못바꿈?,- dc official App
2024-11-23 16:11:05,삑사리 ㅋㅋ,- dc official App
2024-11-23 16:11:19,형들 규정 바뀐다던데 전폭 줄면 차가 민첩해짐?,"내 지식으론 휠베 짧아지면 민첩해지고 휠베 길면 안정적인데
전폭도 똑같이 넓을수록 안정적인데
반대로 전폭 작아지면 민첩해지는거임?"
2024-11-23 16:11:20,GR 리버리 입힌 프리우스,낭만 치사량 ….
2024-11-23 16:11:21,콜라 차 부쉈노,
2024-11-23 16:11:30,전기차사운드가 나노..,
2024-11-23 16:11:53,2024시즌은 레전드다,뭐? 25년으로 스킵하면 안되냐고?
2024-11-23 16:11:59,스피어 눈깔 좀 소름끼치노,ㅇ
2024-11-23 16:12:21,케로: f1 이렇게 재밌는거 아니다,다소의역
2024-11-23 16:12:21,케로) 담시즌 노잼이라고 튀지마라 도파민중독자새끼들아,너없으면 망함
2024-11-23 16:12:39,근데 저 디챔은 공신력 있는거임?,아님 걍 팬이나 언론에서 비공식적으로 집계한거임?
2024-11-23 16:13:07,디챔 경쟁 개치열하긴 함,
2024-11-23 16:13:24,가슬리 그냥 레드불로 다시 불러,
2024-11-23 16:13:24,대슬리 기습시위 ㄷㄷ,
2024-11-23 16:13:28,대인츠 ㅅㅅㅅㅅㅅ,
2024-11-23 16:13:30,대인츠 ㄷㄷ,ㄷ
2024-11-23 16:13:37,대인츠ㄷㄷ,"뭐노ㄷㄷ
- dc official App"
2024-11-23 16:13:37,나갈 때 까지 페라리 퍼스트 ㄷㄷ,
2024-11-23 16:13:39,대 인 스 ㅅㅅㅅㅅ,
2024-11-23 16:13:45,쥬지 섹스 ㄴㅋㅋㅋ,ㅋㅋ
2024-11-23 16:13:48,대인츠 ㄷㄷㄷ,ㅅㅅ
2024-11-23 16:13:50,쥬지 또 달린다 ㅋㅋㅋ,
2024-11-23 16:13:52,러셀 진짜 미쳣네ㅋㅋㅋ,- dc official App
2024-11-23 16:13:56,메르 머노 ㅋㅋㅋㅋ,
2024-11-23 16:13:58,21시즌 다음이 23시즌이었으면,"팬들 얼마나 탈주했을까
22는 페라리가 그나마 버텼는데"
2024-11-23 16:14:22,레드불 마지막에 아예 셋업 새로잡았다는거 본거같은데,성공했는갑네ㅋㅋ
2024-11-23 16:14:26,서킷 식어서 랩탐 떨어졌네,1:32.6정도가 폴일려나
2024-11-23 16:14:39,막스 2위 ㅅㅅㅅ,
2024-11-23 16:14:46,대 자 지,
2024-11-23 16:14:49,대 쥬 지,
2024-11-23 16:14:50,대쥬지,
2024-11-23 16:14:52,섹스쥬지 ㅅㅅㅅ,ㅅㅅ
2024-11-23 16:14:56,대쥬지.,- dc official App
2024-11-23 16:14:56,32초 결국 뜨네 ㄷ,
